"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V400","2019-09-30 19:00:00","56.000","13.000","4.300","27.900","0.780","991.900","","0.000","-99.000","-99.000","-99.000","31.000","","25.000",""
"C0X130","2019-09-30 19:00:00","27.000","360.000","2.800","27.900","0.870","996.100","","0.000","8.100","22.000","","31.500","","26.100",""
"C0A520","2019-09-30 19:00:00","48.000","46.000","4.400","24.800","0.890","995.900","","29.000","11.000","44.000","","26.700","","23.500",""
"C0U870","2019-09-30 19:00:00","474.000","305.000","1.600","22.100","0.890","947.700","","62.000","-99.000","-99.000","-99.000","24.400","","21.000",""
"C0S690","2019-09-30 19:00:00","522.000","255.000","1.200","24.400","0.800","940.000","","20.500","7.400","291.000","","25.300","","20.300",""
"C0R150","2019-09-30 19:00:00","105.000","0.000","0.000","27.000","0.990","986.100","","0.000","-99.000","-99.000","-99.000","30.500","","25.300",""
"C0K560","2019-09-30 19:00:00","117.000","360.000","1.800","25.200","0.840","987.300","","0.000","-99.000","-99.000","-99.000","29.700","","23.600",""
"C1R440","2019-09-30 19:00:00","1654.000","359.000","1.900","17.000","1.000","823.800","","1.000","-99.000","-99.000","-99.000","19.500","","15.900",""
"C0X100","2019-09-30 19:00:00","10.000","356.000","5.800","28.100","0.710","996.500","","0.000","11.000","352.000","","31.400","","26.100",""
"C0K460","2019-09-30 19:00:00","60.000","4.000","7.800","25.400","0.850","992.000","","0.000","14.400","7.000","","29.600","","25.100",""
"C0M740","2019-09-30 19:00:00","15.000","16.000","3.800","26.200","0.810","997.600","","0.000","11.300","16.000","","31.600","","25.100",""
"C0SA10","2019-09-30 19:00:00","411.000","29.000","1.100","21.700","0.980","952.200","","25.000","-99.000","-99.000","-99.000","24.900","","20.200",""
"C0C660","2019-09-30 19:00:00","176.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R620","2019-09-30 19:00:00","34.000","255.000","6.600","27.100","0.850","996.100","","2.000","12.900","266.000","","28.300","","24.700",""
"C0R700","2019-09-30 19:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F0B0","2019-09-30 19:00:00","311.000","47.000","3.600","24.300","0.850","964.800","","0.000","-99.000","-99.000","-99.000","29.600","","21.900",""
"C0O970","2019-09-30 19:00:00","71.000","325.000","1.100","25.400","1.000","991.700","","0.000","-99.000","-99.000","-99.000","31.600","","23.900",""
"C0F9P0","2019-09-30 19:00:00","26.000","35.000","10.300","25.400","0.910","997.200","","0.000","20.700","51.000","","28.900","","25.000",""
"C0R560","2019-09-30 19:00:00","22.000","294.000","2.100","28.600","0.750","996.700","","0.000","-99.000","-99.000","-99.000","30.100","","25.300",""
"C0X220","2019-09-30 19:00:00","26.000","172.000","7.600","26.200","0.790","996.700","","0.000","13.900","176.000","","30.900","","24.800",""
"C0M680","2019-09-30 19:00:00","37.000","7.000","2.300","26.400","0.790","997.200","","0.000","8.200","4.000","","31.500","","25.300",""
"C0S710","2019-09-30 19:00:00","382.000","35.000","2.600","21.400","0.960","956.700","","35.500","-99.000","-99.000","-99.000","23.900","","19.600",""
"C0F9T0","2019-09-30 19:00:00","111.000","334.000","2.200","24.800","0.900","987.000","","0.000","7.600","5.000","","31.000","","24.800",""
"C0F9N0","2019-09-30 19:00:00","75.000","355.000","1.600","27.100","0.750","990.700","","0.000","-99.000","-99.000","-99.000","31.300","","25.800",""
"C0G740","2019-09-30 19:00:00","24.000","360.000","5.600","24.900","0.890","997.600","","0.000","14.500","24.000","","30.800","","24.900",""
"C0UA70","2019-09-30 19:00:00","547.000","63.000","12.500","21.300","0.990","938.400","","41.500","29.100","37.000","","23.600","","20.400",""
"C0AC60","2019-09-30 19:00:00","55.000","21.000","0.600","24.200","0.970","994.900","","32.500","7.100","81.000","","26.800","","23.900",""
"C0R510","2019-09-30 19:00:00","31.000","339.000","1.100","28.800","0.790","995.700","","0.000","-99.000","-99.000","-99.000","30.700","","25.600",""
"C1R320","2019-09-30 19:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X060","2019-09-30 19:00:00","19.000","1.000","6.500","26.700","0.780","999.200","","0.000","-99.000","-99.000","-99.000","31.900","","25.300",""
"C0E550","2019-09-30 19:00:00","84.000","40.000","2.600","23.500","0.980","992.300","","1.000","13.200","49.000","","28.000","","23.500",""
"C0AI20","2019-09-30 19:00:00","25.000","31.000","18.200","24.900","0.990","996.500","","18.500","23.400","30.000","","26.100","","23.300",""
"C0E740","2019-09-30 19:00:00","27.000","58.000","2.400","24.200","0.950","997.200","","1.000","9.900","2.000","","28.100","","24.200",""
"C0R650","2019-09-30 19:00:00","29.000","0.000","0.100","27.600","0.960","997.000","","0.500","-99.000","-99.000","-99.000","30.700","","24.900",""
"C0S750","2019-09-30 19:00:00","2280.000","333.000","0.900","13.900","0.880","764.600","","22.000","-99.000","-99.000","-99.000","16.000","","12.200",""
"C0I370","2019-09-30 19:00:00","671.000","67.000","0.400","23.300","0.880","926.900","","1.000","-99.000","-99.000","-99.000","26.000","","20.200",""
"C0K400","2019-09-30 19:00:00","65.000","5.000","3.900","25.800","0.930","993.000","","0.000","-99.000","-99.000","-99.000","29.500","","24.500",""
"C0U750","2019-09-30 19:00:00","398.000","33.000","11.000","21.700","1.000","950.600","","12.000","21.200","66.000","","23.800","","21.000",""
"C0M730","2019-09-30 19:00:00","40.000","351.000","3.600","26.500","0.760","994.400","","0.000","9.700","1.000","","30.600","","25.700",""
"C0Z061","2019-09-30 19:00:00","174.000","0.000","0.100","23.100","0.990","981.600","","103.000","-99.000","-99.000","-99.000","25.200","","21.900",""
"C0M670","2019-09-30 19:00:00","43.000","4.000","4.200","26.100","0.810","994.500","","0.000","10.500","11.000","","30.300","","25.300",""
"C0A880","2019-09-30 19:00:00","6.000","25.000","4.600","23.300","0.960","997.200","","-99.000","13.200","37.000","","25.900","","22.700",""
"C0S950","2019-09-30 19:00:00","415.000","240.000","0.800","22.400","0.980","951.800","","18.000","-99.000","-99.000","-99.000","27.000","","21.500",""
"C0X190","2019-09-30 19:00:00","10.000","13.000","3.400","27.600","0.810","997.600","","0.000","8.500","25.000","","30.600","","26.000",""
"C0A560","2019-09-30 19:00:00","405.000","263.000","2.000","21.300","1.000","954.700","","92.500","-99.000","-99.000","-99.000","23.000","","20.900",""
"C0S770","2019-09-30 19:00:00","375.000","267.000","0.900","23.600","0.880","955.500","","20.000","-99.000","-99.000","-99.000","27.100","","20.700",""
"C0X230","2019-09-30 19:00:00","29.000","358.000","7.400","26.300","0.790","997.700","","0.000","-99.000","-99.000","-99.000","31.200","","24.900",""
"C0B010","2019-09-30 19:00:00","38.000","47.000","7.600","24.300","0.960","993.300","","63.000","16.900","32.000","","26.700","","23.700",""
"C1R340","2019-09-30 19:00:00","230.000","-99.000","-99.000","-99.000","0.840","-99.000","","0.000","10.600","231.000","","-999.000","","-999.000",""
"C0R490","2019-09-30 19:00:00","49.000","260.000","1.300","28.200","0.840","992.800","","0.000","-99.000","-99.000","-99.000","31.000","","25.400",""
"C0V440","2019-09-30 19:00:00","27.000","310.000","2.700","28.200","0.680","995.400","","0.000","-99.000","-99.000","-99.000","30.300","","24.900",""
"C0SA40","2019-09-30 19:00:00","200.000","306.000","0.600","23.200","0.950","976.300","","27.500","-99.000","-99.000","-99.000","26.500","","21.400",""
"C0Z280","2019-09-30 19:00:00","224.000","296.000","0.500","23.100","0.980","973.900","","86.500","-99.000","-99.000","-99.000","25.700","","21.300",""
"C0Z070","2019-09-30 19:00:00","247.000","358.000","1.000","22.600","0.990","970.000","","54.000","-99.000","-99.000","-99.000","24.200","","20.700",""
"C0T9N0","2019-09-30 19:00:00","261.000","24.000","0.500","23.000","0.960","969.500","","68.000","-99.000","-99.000","-99.000","24.900","","20.900",""
"C0K470","2019-09-30 19:00:00","97.000","326.000","2.200","25.200","0.900","988.600","","0.000","-99.000","-99.000","-99.000","29.200","","23.700",""
"C0R720","2019-09-30 19:00:00","214.000","-99.000","-99.000","-99.000","-99.000","-99.000","","7.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V650","2019-09-30 19:00:00","28.000","11.000","3.800","28.400","0.660","997.700","","0.000","-99.000","-99.000","-99.000","30.800","","25.900",""
"C0H9C0","2019-09-30 19:00:00","3402.000","347.000","1.200","9.200","1.000","669.600","","33.000","-99.000","-99.000","-99.000","10.500","","6.200",""
"C0U780","2019-09-30 19:00:00","15.000","360.000","4.400","24.200","0.980","996.900","","67.500","12.600","9.000","","27.000","","23.300",""
"C0U760","2019-09-30 19:00:00","22.000","285.000","4.500","24.900","0.950","995.200","","196.000","17.800","277.000","","26.200","","23.100",""
"C0X290","2019-09-30 19:00:00","10.000","25.000","11.200","26.700","0.810","998.400","","0.000","16.300","20.000","","29.800","","25.600",""
"C0E830","2019-09-30 19:00:00","37.000","28.000","7.600","25.200","0.890","995.700","","0.500","17.300","14.000","","29.200","","25.100",""
"C0K330","2019-09-30 19:00:00","38.000","4.000","3.400","25.300","0.860","995.100","","0.000","-99.000","-99.000","-99.000","30.300","","25.200",""
"C0M660","2019-09-30 19:00:00","40.000","14.000","6.800","25.600","0.840","995.800","","0.000","14.100","13.000","","30.700","","25.200",""
"C0D580","2019-09-30 19:00:00","120.000","255.000","0.300","20.200","0.990","987.200","","4.000","-99.000","-99.000","-99.000","24.200","","20.100",""
"C0R640","2019-09-30 19:00:00","21.000","345.000","1.600","28.800","0.810","997.200","","0.000","-99.000","-99.000","-99.000","29.200","","26.400",""
"C0E810","2019-09-30 19:00:00","53.000","24.000","6.800","23.100","0.990","994.800","","0.500","17.900","27.000","","27.900","","23.100",""
"C0G830","2019-09-30 19:00:00","27.000","356.000","6.400","24.800","1.000","995.000","","0.000","14.300","2.000","","30.400","","24.700",""
"C0A550","2019-09-30 19:00:00","422.000","31.000","0.500","21.800","1.000","953.500","","106.500","6.000","22.000","","23.800","","21.400",""
"C0G750","2019-09-30 19:00:00","31.000","301.000","1.600","24.500","0.920","997.300","","0.500","12.700","11.000","","30.200","","24.500",""
"C0Z270","2019-09-30 19:00:00","343.000","260.000","3.100","21.900","0.990","958.300","","57.000","-99.000","-99.000","-99.000","24.900","","21.100",""
"C0UA30","2019-09-30 19:00:00","1397.000","57.000","1.800","17.200","1.000","851.300","","224.500","12.400","24.000","","18.800","","16.100",""
"C0I080","2019-09-30 19:00:00","536.000","0.000","0.000","22.600","0.950","943.100","","4.000","-99.000","-99.000","-99.000","24.000","","20.700",""
"C0UA00","2019-09-30 19:00:00","392.000","266.000","1.100","21.200","0.990","957.200","","292.500","-99.000","-99.000","-99.000","22.400","","21.000",""
"C0AD40","2019-09-30 19:00:00","32.000","35.000","3.500","24.600","0.850","997.400","","35.500","8.800","32.000","","26.800","","23.900",""
"C0S660","2019-09-30 19:00:00","794.000","179.000","0.500","19.600","0.990","913.700","","32.500","-99.000","-99.000","-99.000","21.500","","19.000",""
"C0M640","2019-09-30 19:00:00","155.000","359.000","0.700","26.200","0.800","982.200","","0.000","-99.000","-99.000","-99.000","29.400","","23.500",""
"C0R660","2019-09-30 19:00:00","20.000","64.000","1.800","28.000","-99.000","997.200","","0.000","-99.000","-99.000","-99.000","28.600","","25.500",""
"C0UA10","2019-09-30 19:00:00","1711.000","300.000","2.600","15.700","1.000","823.300","","223.500","8.600","281.000","","16.600","","14.500",""
"C0V770","2019-09-30 19:00:00","26.000","339.000","1.600","28.300","0.720","996.000","","0.000","-99.000","-99.000","-99.000","30.100","","25.400",""
"C0E730","2019-09-30 19:00:00","26.000","25.000","3.100","24.200","0.890","996.800","","3.000","9.700","11.000","","28.000","","24.200",""
"C0V810","2019-09-30 19:00:00","32.000","358.000","4.000","28.500","0.860","994.100","","0.000","-99.000","-99.000","-99.000","29.900","","26.100",""
"C0A9C0","2019-09-30 19:00:00","35.000","360.000","2.500","25.500","0.820","996.400","","43.500","11.400","15.000","","27.600","","25.100",""
"C0X310","2019-09-30 19:00:00","9.000","12.000","10.300","26.700","0.810","999.500","","0.000","-99.000","-99.000","-99.000","29.100","","26.000",""
"C0K280","2019-09-30 19:00:00","23.000","21.000","8.600","26.200","0.810","999.600","","0.000","15.600","360.000","","32.900","","24.700",""
"C0M650","2019-09-30 19:00:00","20.000","3.000","7.200","26.100","0.790","998.200","","0.000","13.000","20.000","","31.400","","24.800",""
"C0S910","2019-09-30 19:00:00","212.000","274.000","11.600","25.500","0.960","974.000","","17.000","22.700","301.000","","26.200","","22.500",""
"C0D570","2019-09-30 19:00:00","15.000","16.000","1.300","23.600","1.000","999.600","","6.000","7.500","328.000","","27.700","","23.600",""
"C0M710","2019-09-30 19:00:00","15.000","5.000","8.400","26.200","0.810","998.600","","0.000","14.100","13.000","","30.400","","25.200",""
"C0V490","2019-09-30 19:00:00","20.000","343.000","2.200","28.900","0.730","996.800","","0.000","-99.000","-99.000","-99.000","30.500","","26.700",""
"C0E870","2019-09-30 19:00:00","34.000","24.000","4.300","24.200","0.920","998.600","","0.500","10.200","26.000","","28.400","","24.200",""
"C0M800","2019-09-30 19:00:00","440.000","140.000","0.300","23.500","0.950","951.400","","1.500","-99.000","-99.000","-99.000","26.600","","21.100",""
"C0A570","2019-09-30 19:00:00","360.000","0.000","0.000","21.600","0.980","960.900","","86.500","-99.000","-99.000","-99.000","24.800","","21.400",""
"C0S790","2019-09-30 19:00:00","236.000","355.000","1.300","23.500","0.860","972.000","","17.500","-99.000","-99.000","-99.000","26.400","","20.900",""
"C0D590","2019-09-30 19:00:00","143.000","43.000","6.800","22.900","0.970","986.000","","8.500","14.000","32.000","","26.000","","22.900",""
"C0U990","2019-09-30 19:00:00","31.000","20.000","6.800","25.400","0.810","996.000","","54.000","17.700","327.000","","27.800","","23.500",""
"C0M700","2019-09-30 19:00:00","150.000","353.000","3.800","25.400","0.850","983.500","","0.000","-99.000","-99.000","-99.000","29.100","","23.200",""
"C0A970","2019-09-30 19:00:00","96.000","19.000","17.000","23.100","0.990","987.000","","27.500","27.000","16.000","","25.500","","22.500",""
"CM0110","2019-09-30 19:00:00","7.000","46.000","6.100","25.200","0.850","999.300","","0.000","15.500","36.000","","30.500","","25.200",""
"C0S940","2019-09-30 19:00:00","150.000","323.000","0.400","24.100","0.920","980.800","","17.500","-99.000","-99.000","-99.000","26.800","","21.700",""
"C0X250","2019-09-30 19:00:00","33.000","11.000","5.500","26.500","0.810","996.100","","0.000","10.700","360.000","","31.700","","25.400",""
"C0K520","2019-09-30 19:00:00","10.000","10.000","6.000","25.700","0.850","997.900","","0.000","15.000","11.000","","31.500","","24.700",""
"C0Z200","2019-09-30 19:00:00","153.000","241.000","1.300","23.300","0.990","980.000","","57.000","-99.000","-99.000","-99.000","27.400","","22.900",""
"C0V740","2019-09-30 19:00:00","60.000","309.000","2.100","27.600","0.850","993.000","","0.000","-99.000","-99.000","-99.000","30.400","","24.500",""
"C0V790","2019-09-30 19:00:00","410.000","27.000","1.900","24.400","0.890","953.300","","0.000","-99.000","-99.000","-99.000","28.100","","22.500",""
"C0G860","2019-09-30 19:00:00","45.000","333.000","3.000","26.400","0.780","992.700","","0.000","-99.000","-99.000","-99.000","31.000","","25.700",""
"C0F0A0","2019-09-30 19:00:00","3587.000","47.000","8.600","7.100","1.000","656.800","","15.000","19.100","47.000","","8.000","","4.200",""
"C0Z250","2019-09-30 19:00:00","1124.000","0.000","0.200","18.500","0.990","877.900","","63.500","-99.000","-99.000","-99.000","21.800","","17.700",""
"C0K440","2019-09-30 19:00:00","35.000","339.000","8.800","25.000","0.890","996.000","","0.000","15.100","342.000","","30.400","","24.900",""
"C0T900","2019-09-30 19:00:00","160.000","268.000","1.100","23.200","0.890","976.800","","64.000","-99.000","-99.000","-99.000","26.900","","21.500",""
"C0F9V0","2019-09-30 19:00:00","525.000","22.000","2.300","22.500","0.920","943.000","","0.000","-99.000","-99.000","-99.000","28.700","","21.900",""
"C0UA20","2019-09-30 19:00:00","2619.000","277.000","1.900","11.200","1.000","-99.000","","203.500","-99.000","-99.000","-99.000","12.000","","8.700",""
"C0M850","2019-09-30 19:00:00","695.000","0.000","0.000","22.000","0.970","922.800","","1.000","-99.000","-99.000","-99.000","25.300","","20.800",""
"C0G790","2019-09-30 19:00:00","27.000","8.000","1.200","26.000","0.880","998.100","","0.000","-99.000","-99.000","-99.000","31.400","","25.200",""
"C0C620","2019-09-30 19:00:00","19.000","27.000","4.700","24.200","0.960","998.000","","37.000","11.500","53.000","","26.400","","23.200",""
"C0I360","2019-09-30 19:00:00","300.000","249.000","2.500","24.600","0.840","965.200","","1.500","-99.000","-99.000","-99.000","28.800","","23.400",""
"C0M810","2019-09-30 19:00:00","1354.000","230.000","0.300","17.500","0.970","856.200","","3.000","-99.000","-99.000","-99.000","21.900","","17.500",""
"C0AC80","2019-09-30 19:00:00","40.000","75.000","1.700","23.900","0.920","995.800","","54.000","9.900","112.000","","26.600","","23.600",""
"CM0140","2019-09-30 19:00:00","26.000","49.000","1.400","26.000","0.810","995.300","","33.500","6.700","90.000","","29.600","","23.800",""
"C0SA20","2019-09-30 19:00:00","857.000","242.000","1.700","24.700","0.670","905.200","","20.000","-99.000","-99.000","-99.000","25.700","","19.200",""
"C0K490","2019-09-30 19:00:00","91.000","360.000","1.200","25.700","0.800","989.400","","0.000","-99.000","-99.000","-99.000","29.200","","24.500",""
"C0V820","2019-09-30 19:00:00","441.000","284.000","0.300","23.700","0.940","952.700","","0.000","-99.000","-99.000","-99.000","27.200","","21.100",""
"C0S810","2019-09-30 19:00:00","65.000","340.000","2.100","25.000","0.900","992.700","","20.000","-99.000","-99.000","-99.000","27.900","","22.500",""
"C0R580","2019-09-30 19:00:00","10.000","337.000","2.400","28.200","0.810","997.400","","0.000","-99.000","-99.000","-99.000","29.500","","25.200",""
"C0Z330","2019-09-30 19:00:00","488.000","320.000","1.100","21.300","0.990","945.900","","72.500","-99.000","-99.000","-99.000","23.900","","19.700",""
"C0E590","2019-09-30 19:00:00","40.000","23.000","5.000","23.900","1.000","995.100","","0.000","11.000","31.000","","28.600","","23.700",""
"C0D540","2019-09-30 19:00:00","227.000","51.000","2.300","22.000","0.980","976.400","","5.500","-99.000","-99.000","-99.000","27.400","","22.000",""
"C0K420","2019-09-30 19:00:00","42.000","6.000","5.100","25.300","0.840","994.700","","0.000","11.800","15.000","","29.800","","25.000",""
"C0Z180","2019-09-30 19:00:00","34.000","60.000","2.400","24.100","0.910","993.300","","52.500","-99.000","-99.000","-99.000","29.500","","24.000",""
"C0AD10","2019-09-30 19:00:00","27.000","26.000","4.500","24.600","0.940","997.800","","35.000","15.200","23.000","","27.400","","24.000",""
"C0M720","2019-09-30 19:00:00","225.000","313.000","2.700","24.900","0.830","974.400","","0.500","7.900","318.000","","28.600","","23.300",""
"C0R280","2019-09-30 19:00:00","242.000","272.000","2.100","25.000","-99.000","971.700","","1.000","-99.000","-99.000","-99.000","27.000","","22.100",""
"C0E610","2019-09-30 19:00:00","850.000","62.000","0.600","19.400","0.970","908.400","","0.500","-99.000","-99.000","-99.000","26.600","","19.400",""
"C0V610","2019-09-30 19:00:00","22.000","343.000","3.500","28.900","0.720","996.300","","0.000","-99.000","-99.000","-99.000","30.700","","25.900",""
"C0Z310","2019-09-30 19:00:00","59.000","3.000","0.900","23.000","0.990","988.800","","126.500","-99.000","-99.000","-99.000","27.600","","22.300",""
"C0S700","2019-09-30 19:00:00","507.000","150.000","1.200","22.500","0.940","942.600","","18.500","-99.000","-99.000","-99.000","25.400","","20.200",""
"C0T9G0","2019-09-30 19:00:00","605.000","222.000","1.200","20.800","0.990","931.800","","59.500","-99.000","-99.000","-99.000","23.200","","19.600",""
"C0U520","2019-09-30 19:00:00","517.000","30.000","1.300","20.800","0.990","945.000","","61.500","10.400","46.000","","23.500","","20.500",""
"C0E750","2019-09-30 19:00:00","62.000","36.000","4.500","24.300","0.900","992.300","","0.500","12.000","70.000","","28.400","","24.300",""
"C0G660","2019-09-30 19:00:00","27.000","353.000","4.400","24.800","0.920","998.000","","0.000","11.600","12.000","","31.000","","24.800",""
"C0W140","2019-09-30 19:00:00","21.000","359.000","5.200","28.700","0.530","1004.400","","0.000","12.600","9.000","","32.600","","26.400",""
"C0U720","2019-09-30 19:00:00","1260.000","19.000","3.200","18.300","1.000","877.000","","97.000","-99.000","-99.000","-99.000","19.100","","17.400",""
"C0R690","2019-09-30 19:00:00","248.000","261.000","1.900","24.900","-99.000","971.100","","0.500","-99.000","-99.000","-99.000","26.200","","23.200",""
"C0X150","2019-09-30 19:00:00","18.000","17.000","6.500","27.900","0.770","998.400","","0.000","12.600","16.000","","32.600","","26.200",""
"C0Z050","2019-09-30 19:00:00","830.000","297.000","1.000","19.600","0.970","910.000","","104.000","-99.000","-99.000","-99.000","24.300","","18.500",""
"C0I490","2019-09-30 19:00:00","1601.000","242.000","2.100","16.500","0.990","832.300","","2.500","-99.000","-99.000","-99.000","20.400","","15.800",""
"C0I090","2019-09-30 19:00:00","910.000","316.000","0.900","20.700","1.000","901.900","","3.500","-99.000","-99.000","-99.000","24.600","","20.700",""
"C0X240","2019-09-30 19:00:00","394.000","3.000","0.500","24.600","0.870","956.900","","0.000","-99.000","-99.000","-99.000","27.900","","22.200",""
"C0S990","2019-09-30 19:00:00","409.000","244.000","4.900","25.600","0.820","953.400","","2.000","-99.000","-99.000","-99.000","27.300","","22.700",""
"C0E850","2019-09-30 19:00:00","104.000","40.000","1.400","23.300","0.920","988.800","","2.500","8.900","20.000","","27.100","","23.100",""
"C0T9B0","2019-09-30 19:00:00","558.000","354.000","1.500","22.500","0.860","936.300","","60.000","-99.000","-99.000","-99.000","26.000","","21.500",""
"C0G650","2019-09-30 19:00:00","34.000","358.000","2.100","25.900","0.960","995.100","","0.000","8.900","181.000","","31.100","","25.000",""
"C0K450","2019-09-30 19:00:00","35.000","7.000","8.100","25.400","0.870","995.000","","0.000","16.600","16.000","","29.800","","25.200",""
"C0E820","2019-09-30 19:00:00","220.000","29.000","5.800","22.500","0.920","976.000","","2.500","11.100","34.000","","26.500","","22.100",""
"C0A530","2019-09-30 19:00:00","300.000","38.000","4.600","22.400","0.990","965.800","","107.000","17.600","41.000","","25.400","","22.100",""
"C0M520","2019-09-30 19:00:00","15.000","19.000","7.300","26.300","0.780","997.600","","0.000","13.200","14.000","","31.500","","24.900",""
"C0K240","2019-09-30 19:00:00","1132.000","258.000","1.700","20.100","0.990","880.900","","3.000","-99.000","-99.000","-99.000","23.900","","19.200",""
"C0V210","2019-09-30 19:00:00","734.000","0.000","0.000","21.300","0.910","921.100","","5.500","-99.000","-99.000","-99.000","24.100","","19.700",""
"C0Z320","2019-09-30 19:00:00","646.000","0.000","0.000","20.400","0.990","927.700","","86.500","-99.000","-99.000","-99.000","22.900","","19.100",""
"C0R600","2019-09-30 19:00:00","766.000","302.000","2.200","22.700","0.960","915.800","","0.000","-99.000","-99.000","-99.000","25.500","","22.700",""
"C0C650","2019-09-30 19:00:00","208.000","13.000","2.400","21.400","0.920","977.500","","10.500","-99.000","-99.000","-99.000","24.800","","21.400",""
"C0F9I0","2019-09-30 19:00:00","194.000","15.000","3.900","23.900","0.940","977.600","","0.000","9.800","21.000","","29.500","","23.900",""
"C0T820","2019-09-30 19:00:00","550.000","339.000","0.300","20.900","0.980","940.600","","134.000","-99.000","-99.000","-99.000","22.300","","19.400",""
"C0S890","2019-09-30 19:00:00","238.000","339.000","1.000","23.100","0.970","974.500","","26.000","-99.000","-99.000","-99.000","26.000","","21.700",""
"C0G840","2019-09-30 19:00:00","32.000","8.000","2.300","25.600","0.860","993.700","","0.000","8.800","1.000","","30.700","","25.000",""
"C0V710","2019-09-30 19:00:00","34.000","335.000","2.900","28.900","0.700","995.000","","0.000","-99.000","-99.000","-99.000","30.200","","27.200",""
"C0X140","2019-09-30 19:00:00","17.000","4.000","2.500","27.900","0.760","997.000","","0.000","7.800","2.000","","32.100","","26.300",""
"C0C680","2019-09-30 19:00:00","228.000","29.000","4.800","23.300","0.870","973.700","","13.500","11.900","70.000","","25.100","","22.800",""
"C0D360","2019-09-30 19:00:00","523.000","0.000","0.000","21.400","0.990","941.700","","15.000","-99.000","-99.000","-99.000","28.100","","21.300",""
"C0C710","2019-09-30 19:00:00","143.000","199.000","0.800","22.700","0.970","985.200","","42.500","-99.000","-99.000","-99.000","26.300","","22.700",""
"C0Z190","2019-09-30 19:00:00","62.000","185.000","1.500","24.100","0.990","988.600","","77.000","-99.000","-99.000","-99.000","26.700","","22.600",""
"C0Z020","2019-09-30 19:00:00","211.000","11.000","3.500","23.100","0.990","973.800","","57.500","-99.000","-99.000","-99.000","25.500","","20.800",""
"C0I380","2019-09-30 19:00:00","258.000","281.000","1.000","24.600","0.980","969.900","","1.000","-99.000","-99.000","-99.000","28.200","","22.700",""
"C0D560","2019-09-30 19:00:00","147.000","31.000","3.100","23.300","0.920","984.900","","6.000","-99.000","-99.000","-99.000","26.900","","23.200",""
"C0Z220","2019-09-30 19:00:00","589.000","255.000","4.400","21.100","0.990","933.600","","211.500","11.700","265.000","","21.900","","19.500",""
"C0R220","2019-09-30 19:00:00","23.000","280.000","1.200","27.800","1.000","996.500","","0.000","-99.000","-99.000","-99.000","30.500","","25.000",""
"C0V670","2019-09-30 19:00:00","20.000","338.000","3.000","28.900","0.690","996.600","","0.000","-99.000","-99.000","-99.000","30.600","","26.400",""
"C0G770","2019-09-30 19:00:00","15.000","17.000","4.000","25.400","1.000","997.600","","0.000","13.100","360.000","","30.800","","25.400",""
"C0C540","2019-09-30 19:00:00","46.000","49.000","3.800","23.200","0.950","996.500","","25.000","10.700","40.000","","26.100","","22.700",""
"C0F9O0","2019-09-30 19:00:00","175.000","42.000","0.900","25.200","1.000","979.700","","0.000","-99.000","-99.000","-99.000","31.800","","25.000",""
"C0Z230","2019-09-30 19:00:00","31.000","322.000","6.600","22.800","0.970","992.800","","73.500","23.200","349.000","","28.000","","22.700",""
"C0U900","2019-09-30 19:00:00","63.000","31.000","5.800","25.600","0.780","993.000","","45.500","17.400","41.000","","27.700","","23.100",""
"C0X200","2019-09-30 19:00:00","61.000","307.000","2.400","26.500","0.870","992.100","","0.000","-99.000","-99.000","-99.000","30.700","","24.000",""
"C0G640","2019-09-30 19:00:00","17.000","18.000","7.400","25.000","0.900","999.600","","0.000","15.800","1.000","","30.800","","24.900",""
"C0Z080","2019-09-30 19:00:00","298.000","0.000","0.100","22.400","0.980","964.100","","59.500","-99.000","-99.000","-99.000","23.800","","20.700",""
"C0U770","2019-09-30 19:00:00","5.000","356.000","6.200","25.800","0.750","995.900","","139.500","16.800","330.000","","27.600","","23.000",""
"C0Z210","2019-09-30 19:00:00","126.000","148.000","0.500","23.100","0.990","984.600","","91.000","-99.000","-99.000","-99.000","25.700","","21.700",""
"C0V690","2019-09-30 19:00:00","30.000","21.000","2.100","28.600","0.760","996.200","","0.000","-99.000","-99.000","-99.000","30.000","","26.500",""
"C0M690","2019-09-30 19:00:00","33.000","356.000","3.900","26.300","0.800","995.200","","0.000","10.900","11.000","","31.000","","25.600",""
"C0F970","2019-09-30 19:00:00","145.000","12.000","1.700","25.300","0.790","982.300","","0.000","-99.000","-99.000","-99.000","30.800","","24.600",""
"C0C490","2019-09-30 19:00:00","157.000","11.000","1.100","23.100","0.950","983.100","","27.500","6.300","34.000","","26.500","","23.000",""
"C0X160","2019-09-30 19:00:00","26.000","351.000","4.300","28.200","0.750","996.600","","0.000","-99.000","-99.000","-99.000","31.400","","26.200",""
